"name","email","location","address1","address2","note","phone","city","postal","call_ahead","clinic_date","clinic_opentime","clinic_closetime"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-19","10:00","17:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-20","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-21","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-21","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-22","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-23","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-24","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-25","09:00","17:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-26","10:00","17:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-27","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-28","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-29","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-30","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-31","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-02-01","09:00","17:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-02-02","10:00","17:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-02-03","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-02-04","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-02-05","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-02-06","09:00","20:30"
"The Royal Canadian Legion","","","48 Sixth Avenue","","By Appointment ONLY","","Hornepayne","P0M1Z0","1","2013-10-21","13:30","15:30"
"The Royal Canadian Legion","","","48 Sixth Avenue","","By Appointment ONLY","","Hornepayne","P0M1Z0","1","2013-10-21","18:00","20:00"
"The Royal Canadian Legion","","","48 Sixth Avenue","","By Appointment ONLY","","Hornepayne","P0M1Z0","1","2013-11-21","18:00","20:00"
"Italian Cultural Centre","","","132 Algoma St. S.","","Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves.","","Thunder Bay","P7B3B8","0","2013-10-21","14:00","19:00"
"Italian Cultural Centre    ","","","132 Algoma St. S.    ","","Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves.","","Thunder Bay","P7B3P8","0","2013-10-22","10:00","15:00"
"West Thunder Community Centre","","","915 Edward St. South","","
Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves.","","Thunder Bay","P7E6R2","0","2013-10-24","14:00","19:00"
"Davinci Centre","","","340 Waterloo St. S.","","Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves.","","Thunder Bay","P7E6H9","0","2013-10-28","14:00","19:00"
"Davinci Centre","","","340 Waterloo St S ","","Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves.","","Thunder Bay","P7E6H9","0","2013-10-29","10:00","15:00"
"Costco Pharmacy #257","","","1465 Kingsway ","","This location also offers flu immunizations during pharmacy opening hours throughout the flu season. Please call ahead to book an appointment.","705 524-5650","Sudbury","P3A6B3","0","2013-11-12","10:00","14:00"
"Costco Pharmacy #257","","","1465 Kingsway ","","This location also offers flu immunizations during pharmacy opening hours throughout the flu season. Please call ahead to book an appointment.","705 524-5650","Sudbury","P3A6B3","0","2013-11-16","10:30","14:30"
"Costco Pharmacy #257","","","1465 Kingsway ","","This location also offers flu immunizations during pharmacy opening hours throughout the flu season. Please call ahead to book an appointment.","705 524-5650","Sudbury","P3A6B3","0","2013-11-19","15:00","20:00"
"Costco Pharmacy #257","","","1465 Kingsway ","","This location also offers flu immunizations during pharmacy opening hours throughout the flu season. Please call ahead to book an appointment.","705 524-5650","Sudbury","P3A6B3","0","2013-11-29","15:00","20:00"
"TARGET PHARMACY 3507","michelle.m.mack@target.com","","INTERCITY SHOPPING CENTRE","1000 FORT WILLIAM ROAD","No appointment necessary","807 624-2921","THUNDER BAY","P7B6B9","0","2013-10-18","09:00","21:00"
"TARGET PHARMACY 3507","michelle.m.mack@target.com","","INTERCITY SHOPPING CENTRE","1000 FORT WILLIAM ROAD","No appointment necessary","807 624-2921","THUNDER BAY","P7B6B9","0","2013-10-19","09:00","18:00"
"TARGET PHARMACY 3507","michelle.m.mack@target.com","","INTERCITY SHOPPING CENTRE","1000 FORT WILLIAM ROAD","No appointment necessary","807 624-2921","THUNDER BAY","P7B6B9","0","2013-10-20","09:00","18:00"
"TARGET PHARMACY 3507","michelle.m.mack@target.com","","INTERCITY SHOPPING CENTRE","1000 FORT WILLIAM ROAD","No appointment necessary","807 624-2921","THUNDER BAY","P7B6B9","0","2013-10-21","09:00","21:00"
"TARGET PHARMACY 3507","michelle.m.mack@target.com","","INTERCITY SHOPPING CENTRE","1000 FORT WILLIAM ROAD","No appointment necessary","807 624-2921","THUNDER BAY","P7B6B9","0","2013-10-22","09:00","21:00"
"TARGET PHARMACY 3507","michelle.m.mack@target.com","","INTERCITY SHOPPING CENTRE","1000 FORT WILLIAM ROAD","No appointment necessary","807 624-2921","THUNDER BAY","P7B6B9","0","2013-10-30","09:00","21:00"
"Kakabeka Falls Legion","","","Hwy. 11-17","","Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves. ","","Kakabeka Falls","P0T1W0","0","2013-10-31","15:00","19:00"
"Columbus Centre","","","301 May St. S.","","Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves. ","","Thunder Bay","P7E1B7","0","2013-11-04","14:00","19:00"
"Boys and Girls Club","","","270 Windsor St.","","
Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves.

","","Thunder Bay","P7B1V6","0","2013-11-05","10:00","15:00"
"Gorham and Ware School","","","2032 Kam Current Rd.","","
Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves.

","","Thunder Bay","P7G0K5","0","2013-11-07","17:00","19:00"
"Boys and Girls Club","","","270 Windsor St.","","Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves. ","","Thunder Bay","P7B1V6","0","2013-11-11","14:00","19:00"
"Confederation College (Shuniah Building Commons)","","","1450 Nakina Dr","","Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves.","","Thunder Bay","P7C4W1","0","2013-11-12","10:00","15:00"
"Castlegreen Community Centre","","","213 Castlegreen Dr.","","
Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves.


","","Thunder Bay","P7A7W4","0","2013-11-14","16:00","19:00"
"Dew Drop Inn","","","292 Red River Rd.","","
Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves.


","","Thunder Bay","P7B1A8","0","2013-11-15","13:30","15:30"
"Current River Recreation Centre","","","450 Dewe Ave.","","
Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves.



","","Thunder Bay","P7A2G7","0","2013-11-18","14:00","19:00"
"Lakehead University - Agora (University Centre)","","","955 Oliver Road","","
Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves.



","","Thunder Bay","P7B5E1","0","2013-11-19","10:00","15:00"
"Neebing Municipal Office","","","Hwy. 61","","Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves. ","","Thunder Bay","P7L0B5","0","2013-11-21","16:00","19:00"
"North McIntyre Recreation Centre","","","2051 Government Rd.","","
Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves.


","","Thunder Bay","P7B5E3","0","2013-11-25","16:00","19:00"
"Vickers Heights Community Centre","","","1695 Broadway Ave.","","
Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves.

","","Thunder Bay","P0T2Z0","0","2013-11-25","16:00","19:00"
"Victoriaville Centre ","","","600 Victoria Ave.","","
Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves.



","","Thunder Bay","P7C1A9","0","2013-11-26","10:00","15:00"
"MacGregor Community Centre ","","","800 Lakeshore Dr.","","Children under 16 need written consent of parent/legal guardian.Bring photo ID (driver’s lic/health card) to make reg. easier; optional, not required. Please do not wear scented or fragrant products; Please wear short sleeves. ","","Thunder Bay","P7A1X8","0","2013-11-28","16:00","19:00"
"Janzen’s Pharmacy ","","","296 Bay Street ","","","345-1191","Thunder Bay","P7B1R8","0","2013-10-21","14:30","17:00"
"Janzen’s Pharmacy ","","","129 West Frederica Street ","","","473-9666","Thunder Bay","P7E3V8","0","2013-10-22","16:00","20:00"
"Janzen’s Pharmacy","","","129 West Frederica Street","","","473-9666","Thunder Bay","P7E3V8","0","2013-10-23","15:00","17:00"
"Janzen’s Pharmacy","","","129 West Frederica Street","","","473-9666","Thunder Bay","P7E3V8","0","2013-10-25","15:00","17:00"
"Janzen's Pharmacy","","","296 Bay Street","","","345-1191","Thunder Bay","P7B1R8","0","2013-10-24","16:00","20:00"
"Janzen's Pharmacy","","","504 North Edward Street","","","285-0186","Thunder Bay","P7C4P9","0","2013-10-18","13:30","17:00"
"Janzen's Pharmacy","","","504 North Edward Street","","","285-0186","Thunder Bay","P7C4P9","0","2013-10-18","15:00","17:00"
"Geraldton Recreation Complex","","","200 Wardrope Ave SE","","Children under 16 need written consent of parent/legal guardian.Please do not wear scented or fragrant products; Please wear short sleeves. ","","Geraldton","P0T1M0","0","2013-10-22","17:00","20:00"
"Longlac Sportsplex","","","100 Picnic Point Rd","","Children under 16 need written consent of parent/legal guardian.Please do not wear scented or fragrant products; Please wear short sleeves. ","","Longlac","P0T2A0","0","2013-10-23","18:00","20:00"
"Nakina Clinic","","","185 Thornton  ","","Children under 16 need written consent of parent/legal guardian.Please do not wear scented or fragrant products; Please wear short sleeves. ","","Nakina","P0T2H0","0","2013-10-24","15:00","17:00"
"Manitouwadge Public School","","","200 Manitou Rd W","","Children under 16 need written consent of parent/legal guardian.Please do not wear scented or fragrant products; Please wear short sleeves. ","","Manitouwadge","P0T2C0","0","2013-11-05","17:00","20:00"
"Marathon High School","","","14 Hemlo Drive","","Children under 16 need written consent of parent/legal guardian.Please do not wear scented or fragrant products; Please wear short sleeves. ","","Marathon","P0T2E0","0","2013-11-06","18:00","20:00"
"Mike King Hall","","","13 Selkirk Avenue ","","Childrenunder 16 need written consent of parent/legal guardian.Please do not wear scented or fragrant products; Please wear short sleeves. ","","Terrace Bay","P0T2W0","0","2013-10-29","18:00","20:00"
"Schreiber Recreation Centre","","","100 Langworthy Street","","  Children under 16 need written consent of parent/legal guardian.Please do not wear scented or fragrant products; Please wear short sleeves.","","Schreiber ","P0T2S0","0","2013-10-28","18:00","20:00"
"St. Edwards School","","","123 Greenmantle Dr","","Children under 16 need written consent of parent/legal guardian.Please do not wear scented or fragrant products; Please wear short sleeves. ","","Nipigon","P0T2J0","0","2013-11-12","18:00","20:00"
"Red Rock Public School","","","46 Salls Street","","Children under 16 need written consent of parent/legal guardian.Please do not wear scented or fragrant products; Please wear short sleeves. ","","Red Rock","P0T2P0","0","2013-11-13","18:00","20:00"
