Year,Month,CITY,Total
1998,Sep,SOUTH DUNDAS,9
1998,Sep,SOUTH FRONTENAC,17
1998,Sep,SOUTH GLENGARRY,12
1998,Sep,SPRINGWATER,11
1998,Sep,ST CATHARINES,96
1998,Sep,ST THOMAS,28
1998,Sep,STONEY CREEK,31
1998,Sep,STRATFORD,28
1998,Sep,STRATHROY,7
1998,Sep,SUDBURY,65
1998,Sep,TAY,6
1998,Sep,TECUMSEH,12
1998,Sep,THE BLUE MOUNTA,10
1998,Sep,THOROLD,17
1998,Sep,THUNDER BAY,86
1998,Sep,TILLSONBURG,15
1998,Sep,TIMMINS,30
1998,Sep,TORONTO,1874
1998,Sep,UNKNOWN,8
1998,Sep,UXBRIDGE,11
1998,Sep,VALLEY EAST,15
1998,Sep,VAUGHAN,127
1998,Sep,WAINFLEET,8
1998,Sep,WALDEN,6
1998,Sep,WALKERTON,9
1998,Sep,WATERLOO,47
1998,Sep,WELLAND,25
1998,Sep,WELLESLEY,8
1998,Sep,WEST CARLETON,9
1998,Sep,WHITBY,40
1998,Sep,WHITCHURCH-STOU,11
1998,Sep,WIARTON,7
1998,Sep,WILMOT,16
1998,Sep,WINDSOR,168
1998,Sep,WOODSTOCK,24
1998,Sep,WOOLWICH,13
1999,Apr,AJAX,7
1999,Apr,ANCASTER,15
1999,Apr,AURORA,12
1999,Apr,AZILDA,6
1999,Apr,BARRIE,19
1999,Apr,BELLEVILLE,18
1999,Apr,BRAMPTON,82
1999,Apr,BRANTFORD,34
1999,Apr,BURLINGTON,41
1999,Apr,CALEDON,8
1999,Apr,CAMBRIDGE,21
1999,Apr,CHAMPLAIN,7
1999,Apr,CHATHAM-KENT,28
1999,Apr,CLARINGTON,9
1999,Apr,COBOURG,6
1999,Apr,CORNWALL,6
1999,Apr,DELHI,6
1999,Apr,FLAMBOROUGH,12
1999,Apr,FORT ERIE,10
1999,Apr,GLOUCESTER,13
1999,Apr,GODERICH,7
1999,Apr,GUELPH,22
1999,Apr,HALTON HILLS,8
1999,Apr,HAMILTON,123
1999,Apr,KANATA,7
1999,Apr,KINGSTON,32
1999,Apr,KITCHENER,70
1999,Apr,LASALLE,13
1999,Apr,LINCOLN,9
1999,Apr,LINDSAY,6
1999,Apr,LONDON,91
1999,Apr,MARKHAM,54
1999,Apr,MILTON,12
1999,Apr,MISSISSAUGA,183
1999,Apr,MISSISSIPPI MIL,6
1999,Apr,NEPEAN,14
1999,Apr,NEW TECUMSETH,8
1999,Apr,NEWMARKET,14
1999,Apr,NIAGARA FALLS,91
1999,Apr,NIAGARA-ON-THE-,17
1999,Apr,NORTH BAY,11
1999,Apr,OAKVILLE,37
1999,Apr,ORANGEVILLE,7
1999,Apr,ORILLIA,10
1999,Apr,OSGOODE,6
1999,Apr,OSHAWA,30
1999,Apr,OTTAWA,84
1999,Apr,OWEN SOUND,6
1999,Apr,PEMBROKE,10
1999,Apr,PERTH,11
1999,Apr,PETERBOROUGH,19
1999,Apr,PICKERING,13
1999,Apr,QUINTE WEST,7
1999,Apr,RICHMOND HILL,25
1999,Apr,RIDEAU,8
1999,Apr,SARNIA,26
1999,Apr,SAULT STE MARIE,13
1999,Apr,SCUGOG,10
1999,Apr,SOUTH FRONTENAC,6
1999,Apr,ST CATHARINES,26
1999,Apr,ST THOMAS,12
1999,Apr,STONEY CREEK,20
1999,Apr,STRATFORD,9
1999,Apr,SUDBURY,22
1999,Apr,THOROLD,9
1999,Apr,THUNDER BAY,29
1999,Apr,TIMMINS,7
1999,Apr,TORONTO,884
1999,Apr,VAUGHAN,44
1999,Apr,WATERLOO,19
1999,Apr,WELLAND,8
1999,Apr,WHITBY,12
1999,Apr,WINDSOR,78
1999,Apr,WOODSTOCK,13
1999,Aug,AJAX,31
1999,Aug,ALGOMA UNORGANI,7
1999,Aug,AMHERSTBURG,12
1999,Aug,ANCASTER,43
1999,Aug,ARNPRIOR,10
1999,Aug,AURORA,21
1999,Aug,AYLMER,9
1999,Aug,AZILDA,19
1999,Aug,"BAGOT,BLYTHFIEL",8
1999,Aug,BANCROFT,14
1999,Aug,BARRIE,79
1999,Aug,BELLEVILLE,49
1999,Aug,BOBCAYGEON,9
1999,Aug,BRACEBRIDGE,18
1999,Aug,BRADFORD WEST G,7
1999,Aug,BRAMPTON,200
1999,Aug,BRANT,12
1999,Aug,BRANTFORD,80
1999,Aug,BRIGHTON,9
1999,Aug,BRISSON,7
1999,Aug,BROCK,11
1999,Aug,BROCKVILLE,24
1999,Aug,BURLINGTON,120
1999,Aug,CALEDON,44
1999,Aug,CAMBRIDGE,72
1999,Aug,CAMPBELLFORD SE,9
1999,Aug,CARLETON PLACE,8
1999,Aug,CENTRAL ELGIN,12
1999,Aug,CENTRAL FRONTEN,6
1999,Aug,CENTRE WELLINGT,10
1999,Aug,CHAMPLAIN,12
1999,Aug,CHATHAM-KENT,105
1999,Aug,CLARENCE-ROCKLA,19
1999,Aug,CLARINGTON,38
1999,Aug,CLEARVIEW,17
1999,Aug,COBOURG,16
1999,Aug,COLBORNE-HURON,11
1999,Aug,COLLINGWOOD-SIM,13
1999,Aug,CORNWALL,48
1999,Aug,CUMBERLAND,20
1999,Aug,DEEP RIVER,6
1999,Aug,DELHI,10
1999,Aug,DRYDEN,13
1999,Aug,DUNDAS,16
1999,Aug,DUNNVILLE,13
1999,Aug,DURHAM,9
1999,Aug,DYSART AND OTHE,9
1999,Aug,EAST GWILLIMBUR,18
1999,Aug,EAST ZORRA-TAVI,7
1999,Aug,ELIZABETHTOWN,8
1999,Aug,ELLIOT LAKE,11
1999,Aug,ELORA,9
1999,Aug,ERAMOSA,9
1999,Aug,ERIN,11
1999,Aug,ESPANOLA,14
1999,Aug,ESSA,11
1999,Aug,ESSEX,19
1999,Aug,FENELON FALLS,6
1999,Aug,FERGUS,6
1999,Aug,FLAMBOROUGH,28
1999,Aug,FOREST,6
1999,Aug,FORT ERIE,33
1999,Aug,FORT FRANCES,18
1999,Aug,FRANKLIN TOWNSH,10
1999,Aug,GANANOQUE,7
1999,Aug,GEORGINA,39
1999,Aug,GLANBROOK,7
1999,Aug,GLOUCESTER,44
1999,Aug,GODERICH,9
1999,Aug,GOULBOURN,18
1999,Aug,GRAVENHURST,19
1999,Aug,GREATER NAPANEE,24
1999,Aug,GRIMSBY,10
1999,Aug,GUELPH,88
1999,Aug,HALDIMAND,16
1999,Aug,HALTON HILLS,41
1999,Aug,HAMILTON,240
1999,Aug,HANOVER,8
1999,Aug,HAWKESBURY,12
1999,Aug,HUNTSVILLE,19
1999,Aug,INGERSOLL,20
1999,Aug,INNISFIL,12
1999,Aug,IROQUOIS FALLS,9
1999,Aug,KANATA,27
1999,Aug,KAPUSKASING,9
1999,Aug,KENORA,26
1999,Aug,KENORA UNORGANI,17
1999,Aug,KINCARDINE,16
1999,Aug,KING,37
1999,Aug,KINGSTON,135
1999,Aug,KINGSVILLE,17
1999,Aug,KIRKLAND LAKE,11
1999,Aug,KITCHENER,193
1999,Aug,LAKEFIELD,7
1999,Aug,LASALLE,17
1999,Aug,LEAMINGTON,16
1999,Aug,"LEEDS, LANSDOWN",6
1999,Aug,LINCOLN,37
1999,Aug,LINDSAY,18
1999,Aug,LONDON,294
1999,Aug,MANVERS,6
1999,Aug,MAPLETON,6
1999,Aug,MARIPOSA,7
1999,Aug,MARKHAM,178
1999,Aug,MEAFORD,6
1999,Aug,MEDONTE-ORO,11
1999,Aug,MIDDLESEX CENTR,8
1999,Aug,MIDLAND,23
1999,Aug,MILTON,43
1999,Aug,MINTO,6
1999,Aug,MISSISSAUGA,387
1999,Aug,MISSISSIPPI MIL,15
1999,Aug,MONO,12
1999,Aug,MOORE,9
1999,Aug,MOUNT FOREST,8
1999,Aug,MUSKOKA LAKES,23
1999,Aug,NANTICOKE,19
1999,Aug,NEPEAN,66
1999,Aug,NEW LISKEARD,13
1999,Aug,NEW TECUMSETH,27
1999,Aug,NEWCASTLE,8
1999,Aug,NEWMARKET,47
1999,Aug,NIAGARA FALLS,194
1999,Aug,NIAGARA-ON-THE-,50
1999,Aug,NIAGARA-ON-THE-LAKE,9
1999,Aug,NICKEL CENTRE,7
1999,Aug,NORFOLK,15
1999,Aug,NORTH BAY,71
1999,Aug,NORTH DUNDAS,6
1999,Aug,NORTH GLENGARRY,7
1999,Aug,NORTH GRENVILLE,11
1999,Aug,NORTH HIMSWORTH,6
1999,Aug,NORTH PERTH,12
1999,Aug,NORTH STORMONT,6
1999,Aug,NORWICH,7
1999,Aug,OAKVILLE,88
1999,Aug,ONAPING FALLS,8
1999,Aug,ORANGEVILLE,18
1999,Aug,ORILLIA,46
1999,Aug,OSGOODE,33
1999,Aug,OSHAWA,140
1999,Aug,OTTAWA,383
1999,Aug,OWEN SOUND,27
1999,Aug,PARRY SOUND,6
1999,Aug,PELHAM,11
1999,Aug,PEMBROKE,27
1999,Aug,PENETANGUISHENE,8
1999,Aug,PERCY,7
1999,Aug,PERTH,14
1999,Aug,PERTH EAST,13
1999,Aug,PETAWAWA,16
1999,Aug,PETERBOROUGH,85
1999,Aug,PETROLIA,8
1999,Aug,PICKERING,45
1999,Aug,PORT COLBORNE,15
1999,Aug,PORT HOPE,22
1999,Aug,PRESCOTT,14
1999,Aug,PRINCE EDWARD,29
1999,Aug,PUSLINCH,8
1999,Aug,QUINTE WEST,33
1999,Aug,RAMARA,6
1999,Aug,RENFREW,15
1999,Aug,RICHMOND HILL,52
1999,Aug,RIDEAU,25
1999,Aug,RIDEAU LAKES,10
1999,Aug,SARNIA,64
1999,Aug,SAUGEEN,8
1999,Aug,SAULT STE MARIE,80
1999,Aug,SCUGOG,27
1999,Aug,SEGUIN,7
1999,Aug,SIMCOE,23
1999,Aug,SIOUX LOOKOUT,7
1999,Aug,SMITH-ENNISMORE,11
1999,Aug,SMITHS FALLS,9
1999,Aug,SOUTH DUNDAS,10
1999,Aug,SOUTH FRONTENAC,14
1999,Aug,SOUTH GLENGARRY,10
1999,Aug,SOUTH STORMONT,6
1999,Aug,SOUTHWOLD,8
1999,Aug,SPRINGWATER,19
1999,Aug,ST CATHARINES,84
1999,Aug,ST MARYS,9
1999,Aug,ST THOMAS,32
1999,Aug,STEPHEN TWSP,6
1999,Aug,STIRLING-RAWDON,6
1999,Aug,STONEY CREEK,44
1999,Aug,STRATFORD,29
1999,Aug,STRATHROY,13
1999,Aug,STURGEON FALLS,9
1999,Aug,SUDBURY,105
1999,Aug,SYDENHAM,6
1999,Aug,TAY,9
1999,Aug,TECUMSEH,18
1999,Aug,THE BLUE MOUNTA,7
1999,Aug,THE NATION TWSP,7
1999,Aug,THOROLD,10
1999,Aug,THUNDER BAY,128
1999,Aug,THUNDER BAY UNO,6
1999,Aug,TILLSONBURG,8
1999,Aug,TIMMINS,53
1999,Aug,TINY,13
1999,Aug,TORONTO,2054
1999,Aug,TWEED,9
1999,Aug,UXBRIDGE,13
1999,Aug,VALLEY EAST,18
1999,Aug,VANIER,9
1999,Aug,VAUGHAN,141
1999,Aug,WALDEN,8
1999,Aug,WASAGA BEACH,9
1999,Aug,WATERLOO,64
1999,Aug,WELLAND,32
1999,Aug,WEST CARLETON,11
1999,Aug,WESTPORT,7
1999,Aug,WHITBY,57
1999,Aug,WHITCHURCH-STOU,11
1999,Aug,WILMOT,24
1999,Aug,WINDSOR,166
1999,Aug,WOODSTOCK,45
1999,Aug,WOOLWICH,20
1999,Aug,ZORRA,6
1999,Dec,AJAX,6
1999,Dec,ANCASTER,10
1999,Dec,BARRIE,18
1999,Dec,BELLEVILLE,17
1999,Dec,BRAMPTON,50
1999,Dec,BRANTFORD,14
1999,Dec,BURLINGTON,45
1999,Dec,CALEDON,6
1999,Dec,CAMBRIDGE,23
1999,Dec,CHATHAM-KENT,32
1999,Dec,CLARINGTON,7
1999,Dec,CORNWALL,15
1999,Dec,DELHI,7
1999,Dec,DRYDEN,6
1999,Dec,FORT ERIE,12
1999,Dec,GEORGINA,6
1999,Dec,GLOUCESTER,17
1999,Dec,GREATER NAPANEE,11
1999,Dec,GUELPH,31
1999,Dec,HALTON HILLS,6
1999,Dec,HAMILTON,90
1999,Dec,KENORA UNORG IN,6
1999,Dec,KENORA UNORGANI,15
1999,Dec,KINGSTON,27
1999,Dec,KITCHENER,69
1999,Dec,LASALLE,13
1999,Dec,LINCOLN,6
1999,Dec,LINDSAY,6
1999,Dec,LONDON,97
1999,Dec,MARKHAM,39
1999,Dec,METCALFE,6
1999,Dec,MILTON,6
1999,Dec,MISSISSAUGA,150
1999,Dec,NEPEAN,15
1999,Dec,NEWMARKET,11
1999,Dec,NIAGARA FALLS,110
1999,Dec,NIAGARA-ON-THE-,19
1999,Dec,NORTH BAY,23
1999,Dec,OAKVILLE,30
1999,Dec,OSGOODE,11
1999,Dec,OSHAWA,34
1999,Dec,OTTAWA,116
1999,Dec,PEMBROKE,7
1999,Dec,PETERBOROUGH,17
1999,Dec,RICHMOND HILL,11
1999,Dec,SARNIA,18
1999,Dec,SAULT STE MARIE,13
1999,Dec,SCUGOG,10
1999,Dec,ST CATHARINES,21
1999,Dec,ST THOMAS,6
1999,Dec,STONEY CREEK,9
1999,Dec,STRATFORD,11
1999,Dec,SUDBURY,11
1999,Dec,THUNDER BAY,34
1999,Dec,TILLSONBURG,6
1999,Dec,TIMMINS,11
1999,Dec,TORONTO,935
1999,Dec,VAUGHAN,40
1999,Dec,WATERLOO,14
1999,Dec,WHITBY,7
1999,Dec,WINDSOR,57
1999,Dec,WOOLWICH,6
1999,Feb,AJAX,8
1999,Feb,BARRIE,17
1999,Feb,BELLEVILLE,19
1999,Feb,BRAMPTON,57
1999,Feb,BRANTFORD,18
1999,Feb,BROCKVILLE,10
1999,Feb,BURLINGTON,31
1999,Feb,CALEDON,7
1999,Feb,CAMBRIDGE,16
1999,Feb,CHAMPLAIN,7
1999,Feb,CHATHAM-KENT,25
1999,Feb,FORT ERIE,8
1999,Feb,GLOUCESTER,16
1999,Feb,GREATER NAPANEE,7
1999,Feb,GUELPH,18
1999,Feb,HALDIMAND,11
1999,Feb,HAMILTON,76
1999,Feb,KANATA,8
1999,Feb,KINGSTON,23
1999,Feb,KITCHENER,47
1999,Feb,LASALLE,10
1999,Feb,LINDSAY,6
1999,Feb,LONDON,89
1999,Feb,MARKHAM,37
1999,Feb,MIDLAND,7
1999,Feb,MISSISSAUGA,120
1999,Feb,NEPEAN,11
1999,Feb,NEWMARKET,6
1999,Feb,NIAGARA FALLS,76
1999,Feb,NIAGARA-ON-THE-,9
1999,Feb,NORTH BAY,17
1999,Feb,OAKVILLE,23
1999,Feb,ORILLIA,7
1999,Feb,OSHAWA,24
1999,Feb,OTTAWA,86
1999,Feb,PEMBROKE,9
1999,Feb,PERTH,7
1999,Feb,PETERBOROUGH,8
1999,Feb,PICKERING,6
1999,Feb,QUINTE WEST,10
1999,Feb,RICHMOND HILL,12
1999,Feb,SAULT STE MARIE,12
1999,Feb,SIMCOE,7
1999,Feb,ST CATHARINES,11
1999,Feb,ST THOMAS,8
1999,Feb,STONEY CREEK,7
1999,Feb,SUDBURY,20
1999,Feb,THUNDER BAY,21
1999,Feb,TIMMINS,10
1999,Feb,TORONTO,772
1999,Feb,VAUGHAN,33
1999,Feb,WATERLOO,12
1999,Feb,WHITBY,8
1999,Feb,WINDSOR,57
1999,Feb,WOODSTOCK,6
1999,Feb,ZORRA,6
1999,Jan,ANCASTER,10
1999,Jan,BARRIE,14
1999,Jan,BELLEVILLE,13
1999,Jan,BRAMPTON,52
1999,Jan,BRANTFORD,16
1999,Jan,BURLINGTON,20
1999,Jan,CAMBRIDGE,16
1999,Jan,CHAMPLAIN,8
1999,Jan,CHATHAM,6
1999,Jan,CHATHAM-KENT,20
1999,Jan,CORNWALL,6
1999,Jan,GLOUCESTER,9
1999,Jan,GUELPH,24
1999,Jan,HAMILTON,71
1999,Jan,KINGSTON,16
1999,Jan,KITCHENER,49
1999,Jan,LONDON,71
1999,Jan,MARKHAM,33
1999,Jan,MISSISSAUGA,115
1999,Jan,NEPEAN,18
1999,Jan,NIAGARA FALLS,51
1999,Jan,NIAGARA-ON-THE-,6
1999,Jan,NORTH BAY,13
1999,Jan,OAKVILLE,13
1999,Jan,ORILLIA,7
1999,Jan,OSHAWA,13
1999,Jan,OTTAWA,85
1999,Jan,OWEN SOUND,8
1999,Jan,PETERBOROUGH,11
1999,Jan,PICKERING,6
1999,Jan,QUINTE WEST,7
1999,Jan,RICHMOND HILL,11
1999,Jan,SARNIA,13
1999,Jan,SAULT STE MARIE,9
1999,Jan,SCUGOG,8
1999,Jan,ST CATHARINES,13
1999,Jan,ST THOMAS,6
1999,Jan,STONEY CREEK,6
1999,Jan,STRATFORD,8
1999,Jan,SUDBURY,18
1999,Jan,THUNDER BAY,11
1999,Jan,TORONTO,700
1999,Jan,VAUGHAN,28
1999,Jan,WATERLOO,13
1999,Jan,WINDSOR,35
1999,Jul,ADJALA-TOSORONT,6
1999,Jul,AJAX,30
1999,Jul,ALFRED PLANTAGE,6
1999,Jul,ALGOMA UNORGANI,9
1999,Jul,AMHERSTBURG,12
1999,Jul,ANCASTER,31
1999,Jul,ARNPRIOR,8
1999,Jul,ATIKOKAN,6
1999,Jul,AURORA,24
1999,Jul,AYLMER,10
1999,Jul,AZILDA,15
1999,Jul,BARRIE,82
1999,Jul,BAYHAM,6
1999,Jul,BELLEVILLE,40
1999,Jul,BRACEBRIDGE,19
1999,Jul,BRAMPTON,201
1999,Jul,BRANT,9
1999,Jul,BRANTFORD,67
1999,Jul,BRIGHTON,10
1999,Jul,BRISSON,7
1999,Jul,BROCK,13
1999,Jul,BROCKVILLE,28
1999,Jul,BURLEIGH-ANSTRU,6
1999,Jul,BURLINGTON,96
1999,Jul,CALEDON,40
1999,Jul,CAMBRIDGE,81
1999,Jul,CAMPBELLFORD SE,7
1999,Jul,CARLETON PLACE,9
1999,Jul,CASSELMAN,7
1999,Jul,CAVAN-MILLBROOK,8
1999,Jul,CENTRAL ELGIN,9
1999,Jul,CENTRE WELLINGT,17
1999,Jul,CHAMPLAIN,15
1999,Jul,CHATHAM-KENT,100
1999,Jul,CLARENCE-ROCKLA,14
1999,Jul,CLARINGTON,23
1999,Jul,CLEARVIEW,15
1999,Jul,COBOURG,21
1999,Jul,COCHRANE,10
1999,Jul,COLBORNE-HURON,8
1999,Jul,COLBORNE-NORTHU,7
1999,Jul,COLLINGWOOD-SIM,12
1999,Jul,CORNWALL,53
1999,Jul,CUMBERLAND,23
1999,Jul,DELHI,15
1999,Jul,DRYDEN,13
1999,Jul,DUNDAS,11
1999,Jul,DUNNVILLE,13
1999,Jul,EAST FERRIS,12
1999,Jul,EAST GWILLIMBUR,13
1999,Jul,EAST ZORRA-TAVI,6
1999,Jul,ELLIOT LAKE,10
1999,Jul,ERAMOSA,10
1999,Jul,ERIN,15
1999,Jul,ESPANOLA,14
1999,Jul,ESSA,13
1999,Jul,ESSEX,14
1999,Jul,EXETER,6
1999,Jul,FLAMBOROUGH,20
1999,Jul,FORT ERIE,28
1999,Jul,FORT FRANCES,10
1999,Jul,GANANOQUE,6
1999,Jul,GEORGINA,26
1999,Jul,GLANBROOK,7
1999,Jul,GLOUCESTER,67
1999,Jul,GODERICH,7
1999,Jul,GOULBOURN,23
1999,Jul,GRAVENHURST,7
1999,Jul,GREATER NAPANEE,12
1999,Jul,GRIMSBY,12
1999,Jul,GUELPH,85
1999,Jul,HAILEYBURY,6
1999,Jul,HALDIMAND,13
1999,Jul,HALTON HILLS,25
1999,Jul,HAMILTON,273
1999,Jul,HAMILTON TWSP,6
1999,Jul,HANOVER,14
1999,Jul,HASTINGS,6
1999,Jul,HAWKESBURY,12
1999,Jul,HEARST,11
1999,Jul,HUNTSVILLE,24
1999,Jul,INGERSOLL,12
1999,Jul,INNISFIL,22
1999,Jul,IROQUOIS FALLS,6
1999,Jul,KANATA,30
1999,Jul,KAPUSKASING,21
1999,Jul,KENORA,16
1999,Jul,KENORA UNORGANI,14
1999,Jul,KINCARDINE,12
1999,Jul,KING,23
1999,Jul,KINGSTON,109
1999,Jul,KINGSVILLE,13
1999,Jul,KIRKLAND LAKE,12
1999,Jul,KITCHENER,181
1999,Jul,LAKEFIELD,8
1999,Jul,LAKESHORE TOWNS,6
1999,Jul,LANARK HIGHLAND,6
1999,Jul,LASALLE,27
1999,Jul,LEAMINGTON,14
1999,Jul,LINCOLN,27
1999,Jul,LINDSAY,17
1999,Jul,LONDON,288
1999,Jul,LOYALIST,12
1999,Jul,MALAHIDE,10
1999,Jul,MAPLETON,7
1999,Jul,MARKHAM,154
1999,Jul,MATTAWA,7
1999,Jul,MEDONTE-ORO,11
1999,Jul,MERRICKVILLE-WO,8
1999,Jul,MICHIPICOTEN,6
1999,Jul,MIDLAND,23
1999,Jul,MILTON,36
1999,Jul,MISSISSAUGA,378
1999,Jul,MISSISSIPPI MIL,7
1999,Jul,MONO,12
1999,Jul,MOORE,7
1999,Jul,MUSKOKA LAKES,13
1999,Jul,NANTICOKE,17
1999,Jul,NEPEAN,57
1999,Jul,NEW LISKEARD,8
1999,Jul,NEW TECUMSETH,22
1999,Jul,NEWCASTLE,8
1999,Jul,NEWMARKET,47
1999,Jul,NIAGARA FALLS,189
1999,Jul,NIAGARA-ON-THE-,50
1999,Jul,NIAGARA-ON-THE-LAKE,7
1999,Jul,NICKEL CENTRE,10
1999,Jul,NORFOLK,17
1999,Jul,NORTH BAY,60
1999,Jul,NORTH DORCHESTE,8
1999,Jul,NORTH GLENGARRY,9
1999,Jul,NORTH GRENVILLE,12
1999,Jul,NORTH PERTH,15
1999,Jul,NORWICH,10
1999,Jul,OAKVILLE,88
1999,Jul,ONAPING FALLS,10
1999,Jul,ORANGEVILLE,17
1999,Jul,ORILLIA,38
1999,Jul,OSGOODE,29
1999,Jul,OSHAWA,138
1999,Jul,OTONABEE-SOUTH,9
1999,Jul,OTTAWA,365
1999,Jul,OWEN SOUND,24
1999,Jul,PELHAM,8
1999,Jul,PEMBROKE,32
1999,Jul,PERTH,22
1999,Jul,PERTH EAST,8
1999,Jul,PETAWAWA,12
1999,Jul,PETERBOROUGH,62
1999,Jul,PICKERING,39
1999,Jul,PORT COLBORNE,12
1999,Jul,PORT HOPE,14
1999,Jul,PRINCE EDWARD,25
1999,Jul,PUSLINCH,9
1999,Jul,QUINTE WEST,33
1999,Jul,RAMARA,6
1999,Jul,RED LAKE,7
1999,Jul,RENFREW,13
1999,Jul,RICHMOND HILL,46
1999,Jul,RIDEAU,21
1999,Jul,RIDEAU LAKES,11
1999,Jul,SABLES-SPANISH,8
1999,Jul,SARNIA,63
1999,Jul,SAUGEEN,8
1999,Jul,SAULT STE MARIE,100
1999,Jul,SCUGOG,28
1999,Jul,SIMCOE,16
1999,Jul,SMITH-ENNISMORE,13
1999,Jul,SMITHS FALLS,16
1999,Jul,SOUTH ALGONQUIN,6
1999,Jul,SOUTH DUNDAS,12
1999,Jul,SOUTH FRONTENAC,7
1999,Jul,SOUTH GLENGARRY,12
1999,Jul,SOUTH STORMONT,11
1999,Jul,SOUTH-WEST OXFO,7
1999,Jul,SPRINGWATER,13
1999,Jul,ST CATHARINES,93
1999,Jul,ST JOSEPH,6
1999,Jul,ST MARYS,8
1999,Jul,ST THOMAS,28
1999,Jul,STIRLING-RAWDON,6
1999,Jul,STONEY CREEK,37
1999,Jul,STRATFORD,31
1999,Jul,STRATHROY,12
1999,Jul,STURGEON FALLS,9
1999,Jul,SUDBURY,97
1999,Jul,SUDBURY UNORGAN,9
1999,Jul,TAY,10
1999,Jul,TECUMSEH,25
1999,Jul,THE BLUE MOUNTA,9
1999,Jul,THOROLD,12
1999,Jul,THUNDER BAY,133
1999,Jul,TILLSONBURG,14
1999,Jul,TIMMINS,63
1999,Jul,TINY,6
1999,Jul,TORONTO,1907
1999,Jul,UXBRIDGE,11
1999,Jul,VALLEY EAST,25
1999,Jul,VANIER,9
1999,Jul,VAUGHAN,137
1999,Jul,WALDEN,8
1999,Jul,WATERLOO,48
1999,Jul,WELLAND,37
1999,Jul,WELLESLEY,10
1999,Jul,WEST CARLETON,10
1999,Jul,WEST GARAFRAXA,6
1999,Jul,WEST PERTH,7
1999,Jul,WHITBY,54
1999,Jul,WHITCHURCH-STOU,16
1999,Jul,WILMOT,18
1999,Jul,WINDSOR,184
1999,Jul,WOODSTOCK,18
1999,Jul,WOOLWICH,23
1999,Jul,ZORRA,10
1999,Jun,AJAX,18
1999,Jun,AMHERSTBURG,17
1999,Jun,ANCASTER,36
1999,Jun,ARNPRIOR,10
1999,Jun,AURORA,10
1999,Jun,AYLMER,10
1999,Jun,BARRIE,66
1999,Jun,BELLEVILLE,42
1999,Jun,BLANDFORD,6
1999,Jun,BRACEBRIDGE,19
1999,Jun,BRADFORD WEST G,13
1999,Jun,BRAMPTON,167
1999,Jun,BRANT,9
1999,Jun,BRANTFORD,60
1999,Jun,BRIGHTON,10
1999,Jun,BROCKVILLE,18
1999,Jun,BURLINGTON,84
1999,Jun,CALEDON,30
1999,Jun,CAMBRIDGE,63
1999,Jun,CARLETON PLACE,8
1999,Jun,CAVAN-MILLBROOK,6
1999,Jun,CENTRE HASTINGS,6
1999,Jun,CENTRE WELLINGT,13
1999,Jun,CHAMPLAIN,11
1999,Jun,CHATHAM-KENT,75
1999,Jun,CLARINGTON,16
1999,Jun,CLEARVIEW,16
1999,Jun,COBOURG,12
1999,Jun,COLBORNE-HURON,12
1999,Jun,COLLINGWOOD-SIM,17
1999,Jun,CORNWALL,41
1999,Jun,CUMBERLAND,18
1999,Jun,DELHI,8
1999,Jun,DOURO-DUMMER,7
1999,Jun,DUNDAS,10
1999,Jun,DUNNVILLE,6
1999,Jun,DYSART AND OTHE,7
1999,Jun,EAST GWILLIMBUR,11
1999,Jun,EAST ZORRA-TAVI,7
1999,Jun,ERIN,8
1999,Jun,ESSA,6
1999,Jun,ESSEX,10
1999,Jun,FENELON FALLS,6
1999,Jun,FLAMBOROUGH,26
1999,Jun,FOREST,6
1999,Jun,FORT ERIE,14
1999,Jun,FORT FRANCES,9
1999,Jun,FRANKLIN TOWNSH,6
1999,Jun,GANANOQUE,12
1999,Jun,GEORGINA,24
1999,Jun,GLANBROOK,6
1999,Jun,GLOUCESTER,51
1999,Jun,GODERICH,7
1999,Jun,GOULBOURN,20
1999,Jun,GRAVENHURST,12
1999,Jun,GREATER NAPANEE,9
1999,Jun,GRIMSBY,7
1999,Jun,GUELPH,69
1999,Jun,HALDIMAND,12
1999,Jun,HALTON HILLS,25
1999,Jun,HAMILTON,220
1999,Jun,HAWKESBURY,6
1999,Jun,HUNTSVILLE,14
1999,Jun,INGERSOLL,11
1999,Jun,INNISFIL,10
1999,Jun,KANATA,23
1999,Jun,KENORA,12
1999,Jun,KENORA UNORGANI,9
1999,Jun,KING,24
1999,Jun,KINGSTON,90
1999,Jun,KINGSVILLE,10
1999,Jun,KIRKLAND LAKE,6
1999,Jun,KITCHENER,151
1999,Jun,LAKESHORE TOWNS,6
1999,Jun,LASALLE,21
1999,Jun,LEAMINGTON,16
1999,Jun,LINCOLN,27
1999,Jun,LINDSAY,13
1999,Jun,LONDON,237
1999,Jun,LOYALIST,16
1999,Jun,MALAHIDE,13
1999,Jun,MAPLETON,10
1999,Jun,MARKHAM,113
1999,Jun,MEDONTE-ORO,9
1999,Jun,MIDLAND,16
1999,Jun,MILTON,17
1999,Jun,MISSISSAUGA,296
1999,Jun,MISSISSIPPI MIL,7
1999,Jun,MUSKOKA LAKES,15
1999,Jun,NANTICOKE,14
1999,Jun,NEPEAN,50
1999,Jun,NEW LISKEARD,7
1999,Jun,NEW TECUMSETH,26
1999,Jun,NEWMARKET,35
1999,Jun,NIAGARA FALLS,166
1999,Jun,NIAGARA-ON-THE-,33
